Date Time,Open,High,Low,Close,Volume,Adj Close
06/05/2016,27.0,27.0,27.0,27.0,200,27.0
09/05/2016,0.0,0.0,0.0,0.0,0,0.0
10/05/2016,27.0,27.0,27.0,27.0,272,27.0
11/05/2016,27.0,27.0,27.0,27.0,508,27.0
12/05/2016,27.0,27.0,26.6,26.6,255,26.6
13/05/2016,26.6,26.6,26.6,26.6,523,26.6
16/05/2016,26.59,26.59,26.59,26.59,50,26.59
17/05/2016,25.8,25.8,25.8,25.8,50,25.8
18/05/2016,26.38,26.38,25.8,25.8,695,25.8
19/05/2016,25.17,25.2,25.17,25.2,4002,25.2
20/05/2016,25.8,25.8,25.3,25.3,540,25.3
23/05/2016,25.79,25.8,25.79,25.8,230,25.8
24/05/2016,25.1,25.1,25.1,25.1,1350,25.1
25/05/2016,25.8,25.8,25.8,25.8,26,25.8
26/05/2016,0.0,0.0,0.0,0.0,0,0.0
27/05/2016,25.03,25.03,25.03,25.03,1478,25.03
30/05/2016,24.86,25.0,24.86,25.0,315,25.0
31/05/2016,0.0,0.0,0.0,0.0,0,0.0
01/06/2016,25.75,25.75,25.75,25.75,4,25.75
02/06/2016,25.79,25.79,25.79,25.79,215,25.79
03/06/2016,0.0,0.0,0.0,0.0,0,0.0
06/06/2016,0.0,0.0,0.0,0.0,0,0.0
07/06/2016,24.63,24.63,24.63,24.63,780,24.63
08/06/2016,24.59,24.59,24.2,24.2,204,24.2
09/06/2016,24.6,24.6,24.2,24.2,350,24.2
10/06/2016,24.6,24.6,24.6,24.6,100,24.6
13/06/2016,24.59,24.59,24.1,24.1,245,24.1
14/06/2016,24.0,24.0,23.95,23.95,125,23.95
15/06/2016,23.6,23.6,23.6,23.6,80,23.6
16/06/2016,23.6,23.6,23.6,23.6,20,23.6
17/06/2016,23.6,23.6,23.55,23.55,6,23.55
20/06/2016,23.6,23.6,23.6,23.6,410,23.6
21/06/2016,23.5,23.5,23.5,23.5,260,23.5
22/06/2016,23.3,23.3,23.3,23.3,204,23.3
23/06/2016,23.0,23.0,23.0,23.0,1263,23.0
24/06/2016,22.99,22.99,22.99,22.99,10,22.99
27/06/2016,22.31,22.97,22.31,22.97,805,22.97
28/06/2016,23.0,23.69,23.0,23.69,2296,23.69
29/06/2016,24.4,24.4,24.4,24.4,2895,24.4
30/06/2016,25.49,25.49,25.49,25.49,1717,25.49
01/07/2016,26.24,26.24,26.2,26.2,375,26.2
04/07/2016,26.97,26.97,26.5,26.5,105,26.5
08/07/2016,26.89,26.89,26.89,26.89,5,26.89
11/07/2016,26.09,26.09,26.09,26.09,10,26.09
12/07/2016,26.0,26.0,26.0,26.0,1,26.0
13/07/2016,25.0,25.0,25.0,25.0,75,25.0
14/07/2016,26.0,26.0,25.99,25.99,50,25.99
15/07/2016,0.0,0.0,0.0,0.0,0,0.0
18/07/2016,0.0,0.0,0.0,0.0,0,0.0
19/07/2016,24.5,24.5,24.5,24.5,10,24.5
20/07/2016,24.0,24.0,23.7,23.7,860,23.7
21/07/2016,23.7,23.7,22.99,22.99,240,22.99
22/07/2016,23.67,23.67,23.67,23.67,9,23.67
26/07/2016,23.5,23.5,23.5,23.5,402,23.5
27/07/2016,23.5,23.5,23.5,23.5,350,23.5
28/07/2016,23.6,23.6,23.6,23.6,5,23.6
29/07/2016,0.0,0.0,0.0,0.0,0,0.0
01/08/2016,24.0,24.0,24.0,24.0,5,24.0
02/08/2016,24.72,24.72,24.72,24.72,5,24.72
03/08/2016,0.0,0.0,0.0,0.0,0,0.0
04/08/2016,0.0,0.0,0.0,0.0,0,0.0
05/08/2016,0.0,0.0,0.0,0.0,0,0.0
08/08/2016,0.0,0.0,0.0,0.0,0,0.0
09/08/2016,0.0,0.0,0.0,0.0,0,0.0
10/08/2016,0.0,0.0,0.0,0.0,0,0.0
11/08/2016,0.0,0.0,0.0,0.0,0,0.0
12/08/2016,0.0,0.0,0.0,0.0,0,0.0
15/08/2016,0.0,0.0,0.0,0.0,0,0.0
16/08/2016,0.0,0.0,0.0,0.0,0,0.0
17/08/2016,0.0,0.0,0.0,0.0,0,0.0
18/08/2016,0.0,0.0,0.0,0.0,0,0.0
19/08/2016,23.9,23.9,23.9,23.9,360,23.9
22/08/2016,0.0,0.0,0.0,0.0,0,0.0
23/08/2016,0.0,0.0,0.0,0.0,0,0.0
24/08/2016,0.0,0.0,0.0,0.0,0,0.0
25/08/2016,23.89,23.89,23.89,23.89,45,23.89
26/08/2016,23.89,23.89,23.89,23.89,170,23.89
29/08/2016,0.0,0.0,0.0,0.0,0,0.0
30/08/2016,23.89,23.89,23.89,23.89,374,23.89
31/08/2016,0.0,0.0,0.0,0.0,0,0.0
01/09/2016,24.6,24.61,24.6,24.6,238,24.6
02/09/2016,24.6,24.6,24.6,24.6,2920,24.6
05/09/2016,24.6,24.6,24.59,24.59,410,24.59
06/09/2016,23.9,23.9,23.9,23.9,500,23.9
07/09/2016,0.0,0.0,0.0,0.0,0,0.0
08/09/2016,23.79,23.79,23.79,23.79,45,23.79
09/09/2016,0.0,0.0,0.0,0.0,0,0.0
14/09/2016,0.0,0.0,0.0,0.0,0,0.0
15/09/2016,23.75,23.75,23.75,23.75,100,23.75
16/09/2016,23.75,23.75,23.75,23.75,2,23.75
19/09/2016,0.0,0.0,0.0,0.0,0,0.0
20/09/2016,0.0,0.0,0.0,0.0,0,0.0
21/09/2016,23.04,23.04,23.04,23.04,20,23.04
22/09/2016,0.0,0.0,0.0,0.0,0,0.0
23/09/2016,23.0,23.01,23.0,23.01,43,23.01
26/09/2016,23.3,23.3,23.3,23.3,175,23.3
27/09/2016,23.3,23.3,23.3,23.3,65,23.3
28/09/2016,23.32,23.78,23.3,23.3,835,23.3
29/09/2016,23.79,23.79,23.3,23.3,6,23.3
30/09/2016,23.79,23.79,23.79,23.79,10,23.79
04/10/2016,0.0,0.0,0.0,0.0,0,0.0
05/10/2016,23.79,23.8,23.79,23.8,1241,23.8
06/10/2016,23.79,23.79,23.5,23.5,420,23.5
07/10/2016,23.5,23.5,23.5,23.5,589,23.5
10/10/2016,0.0,0.0,0.0,0.0,0,0.0
11/10/2016,23.78,23.8,23.78,23.8,1590,23.8
12/10/2016,23.8,23.8,23.8,23.8,3269,23.8
13/10/2016,23.8,23.8,23.8,23.8,3034,23.8
14/10/2016,24.3,24.3,24.3,24.3,1392,24.3
17/10/2016,24.5,24.5,24.5,24.5,136,24.5
18/10/2016,24.4,24.4,24.4,24.4,15,24.4
19/10/2016,24.3,24.4,24.3,24.4,6685,24.4
20/10/2016,24.5,24.5,24.5,24.5,784,24.5
21/10/2016,25.0,25.3,25.0,25.3,1905,25.3
24/10/2016,25.49,25.49,25.3,25.3,40,25.3
25/10/2016,25.69,25.69,25.3,25.3,1362,25.3
26/10/2016,25.7,25.7,25.3,25.3,1230,25.3
27/10/2016,25.7,25.7,25.29,25.29,361,25.29
28/10/2016,25.29,25.69,25.29,25.69,1123,25.69
31/10/2016,25.69,25.69,25.69,25.69,797,25.69
01/11/2016,26.25,26.25,26.0,26.0,1460,26.0
02/11/2016,26.0,26.0,26.0,26.0,2132,26.0
03/11/2016,26.0,26.0,26.0,26.0,301,26.0
04/11/2016,25.5,26.2,25.5,26.2,780,26.2
07/11/2016,26.2,26.2,26.0,26.0,1030,26.0
08/11/2016,26.0,26.0,26.0,26.0,855,26.0
09/11/2016,26.0,26.0,26.0,26.0,1368,26.0
10/11/2016,26.5,26.5,25.99,25.99,500,25.99
11/11/2016,26.0,26.0,26.0,26.0,1223,26.0
14/11/2016,26.0,26.0,26.0,26.0,1823,26.0
15/11/2016,26.0,26.0,26.0,26.0,975,26.0
16/11/2016,26.0,26.0,25.99,25.99,73,25.99
17/11/2016,26.0,26.0,26.0,26.0,418,26.0
18/11/2016,26.4,26.5,26.4,26.5,1125,26.5
21/11/2016,26.75,26.75,26.75,26.75,5,26.75
22/11/2016,26.5,26.5,26.5,26.5,962,26.5
23/11/2016,26.0,26.0,26.0,26.0,399,26.0
24/11/2016,0.0,0.0,0.0,0.0,0,0.0
25/11/2016,26.4,26.4,26.4,26.4,1,26.4
28/11/2016,26.0,26.0,26.0,26.0,100,26.0
29/11/2016,26.0,26.0,26.0,26.0,732,26.0
30/11/2016,26.0,26.0,26.0,26.0,150,26.0
01/12/2016,0.0,0.0,0.0,0.0,0,0.0
02/12/2016,0.0,0.0,0.0,0.0,0,0.0
05/12/2016,0.0,0.0,0.0,0.0,0,0.0
06/12/2016,0.0,0.0,0.0,0.0,0,0.0
07/12/2016,0.0,0.0,0.0,0.0,0,0.0
08/12/2016,25.9,25.9,25.9,25.9,230,25.9
09/12/2016,25.3,25.3,25.3,25.3,580,25.3
13/12/2016,25.3,25.3,25.3,25.3,80,25.3
14/12/2016,0.0,0.0,0.0,0.0,0,0.0
15/12/2016,25.3,25.3,25.3,25.3,30,25.3
16/12/2016,25.3,25.3,25.3,25.3,50,25.3
19/12/2016,24.6,24.6,24.6,24.6,25,24.6
20/12/2016,25.2,25.2,25.2,25.2,1,25.2
21/12/2016,0.0,0.0,0.0,0.0,0,0.0
22/12/2016,0.0,0.0,0.0,0.0,0,0.0
23/12/2016,25.0,25.0,25.0,25.0,770,25.0
26/12/2016,25.0,25.0,25.0,25.0,615,25.0
27/12/2016,25.0,25.0,25.0,25.0,1261,25.0
28/12/2016,24.99,24.99,24.99,24.99,26,24.99
29/12/2016,24.4,24.4,24.4,24.4,240,24.4
30/12/2016,24.94,24.94,24.94,24.94,8,24.94
02/01/2017,25.68,25.68,25.68,25.68,1,25.68
03/01/2017,24.91,24.91,24.91,24.91,270,24.91
04/01/2017,24.5,24.5,24.3,24.3,700,24.3
05/01/2017,24.0,24.0,24.0,24.0,340,24.0
06/01/2017,24.0,24.0,24.0,24.0,51,24.0
09/01/2017,24.0,24.3,24.0,24.28,2000,24.28
10/01/2017,23.71,24.26,23.71,24.2,815,24.2
11/01/2017,0.0,0.0,0.0,0.0,0,0.0
12/01/2017,23.48,23.75,23.48,23.75,105,23.75
13/01/2017,24.0,24.0,24.0,24.0,820,24.0
16/01/2017,22.92,24.2,22.92,24.2,1721,24.2
17/01/2017,23.48,24.28,23.48,24.28,449,24.28
18/01/2017,24.01,24.25,24.0,24.25,567,24.25
