Date Time,Open,High,Low,Close,Volume,Adj Close
14/10/2016,7.7,7.89,7.67,7.88,2147,7.88
17/10/2016,7.87,8.0,7.64,7.88,6806,7.88
18/10/2016,7.88,8.0,7.66,7.86,2212,7.86
19/10/2016,7.63,7.86,7.63,7.86,900,7.86
20/10/2016,7.8,7.86,7.7,7.86,758,7.86
21/10/2016,7.87,7.87,7.64,7.84,1781,7.84
24/10/2016,7.62,7.84,7.62,7.62,263,7.62
25/10/2016,7.62,7.82,7.4,7.62,7043,7.62
26/10/2016,7.8,7.92,7.6,7.89,7375,7.89
27/10/2016,7.98,8.0,7.98,7.98,1977,7.98
28/10/2016,7.99,7.99,7.75,7.9,7357,7.9
31/10/2016,7.67,7.9,7.67,7.9,3478,7.9
01/11/2016,7.97,7.97,7.63,7.87,2327,7.87
02/11/2016,7.67,7.99,7.64,7.86,3489,7.86
03/11/2016,7.86,8.05,7.68,7.99,7394,7.99
04/11/2016,8.03,8.03,7.83,7.83,160,7.83
07/11/2016,8.06,8.06,7.7,7.87,4054,7.87
08/11/2016,7.86,7.87,7.63,7.86,6120,7.86
09/11/2016,7.8,8.09,7.67,7.9,12188,7.9
10/11/2016,8.12,8.36,8.12,8.36,12485,8.36
11/11/2016,8.7,8.7,8.41,8.41,4082,8.41
14/11/2016,8.41,8.66,8.22,8.51,3455,8.51
15/11/2016,8.51,8.76,8.35,8.74,12462,8.74
16/11/2016,8.74,8.74,8.5,8.72,7432,8.72
17/11/2016,8.75,9.0,8.7,8.79,9098,8.79
18/11/2016,8.79,8.93,8.79,8.79,5194,8.79
21/11/2016,8.92,8.92,8.66,8.7,5877,8.7
22/11/2016,8.71,8.85,8.6,8.82,7655,8.82
23/11/2016,8.73,8.81,8.73,8.81,475,8.81
24/11/2016,0.0,0.0,0.0,0.0,0,0.0
25/11/2016,8.56,9.2,8.56,8.68,9520,8.68
28/11/2016,8.87,8.87,8.68,8.7,858,8.7
29/11/2016,8.69,8.69,8.5,8.5,311,8.5
30/11/2016,8.69,8.69,8.43,8.43,1187,8.43
01/12/2016,8.41,8.43,8.2,8.43,8908,8.43
02/12/2016,8.6,8.6,8.59,8.59,97,8.59
05/12/2016,8.4,8.4,8.4,8.4,390,8.4
06/12/2016,8.24,8.34,8.15,8.15,1004,8.15
07/12/2016,8.15,8.15,7.91,8.1,990,8.1
08/12/2016,7.86,8.1,7.85,8.1,1980,8.1
09/12/2016,8.09,8.39,8.09,8.25,2275,8.25
13/12/2016,8.35,8.6,8.35,8.54,15958,8.54
14/12/2016,8.49,8.79,8.49,8.7,13383,8.7
15/12/2016,8.44,9.07,8.44,9.07,77147,9.07
16/12/2016,9.29,9.49,9.21,9.3,26217,9.3
19/12/2016,9.31,9.37,9.2,9.3,9642,9.3
20/12/2016,9.35,9.35,9.15,9.3,11798,9.3
21/12/2016,9.29,9.3,9.03,9.24,10262,9.24
22/12/2016,9.2,9.48,8.97,9.48,13291,9.48
23/12/2016,9.48,9.49,9.48,9.48,7014,9.48
26/12/2016,9.5,9.78,9.5,9.78,14952,9.78
27/12/2016,9.78,9.98,9.78,9.98,12752,9.98
28/12/2016,10.0,10.45,10.0,10.3,38995,10.3
29/12/2016,10.33,10.33,10.0,10.1,9464,10.1
30/12/2016,10.08,10.08,9.81,9.95,1160,9.95
02/01/2017,9.89,9.89,9.6,9.6,769,9.6
03/01/2017,9.4,9.68,9.36,9.6,13286,9.6
04/01/2017,9.65,9.77,9.6,9.66,51680,9.66
05/01/2017,9.66,9.66,9.23,9.23,2339,9.23
06/01/2017,9.25,9.66,9.23,9.6,7909,9.6
09/01/2017,9.6,9.8,9.45,9.46,4192,9.46
10/01/2017,9.5,9.5,9.22,9.45,38744,9.45
11/01/2017,9.45,9.55,9.27,9.39,2512,9.39
12/01/2017,9.59,9.59,9.31,9.39,505,9.39
13/01/2017,9.39,9.49,9.39,9.4,4297,9.4
16/01/2017,9.5,9.5,9.4,9.4,204,9.4
17/01/2017,9.39,9.39,9.15,9.3,1686,9.3
18/01/2017,9.35,9.35,9.11,9.11,1710,9.11
19/01/2017,9.11,9.34,9.11,9.34,600,9.34
20/01/2017,9.14,9.15,9.14,9.15,1848,9.15
23/01/2017,9.33,9.33,9.15,9.16,1700,9.16
24/01/2017,9.02,9.33,9.02,9.33,824,9.33
25/01/2017,9.06,9.28,9.06,9.28,71,9.28
26/01/2017,9.05,9.23,9.0,9.23,2446,9.23
27/01/2017,9.02,9.23,8.96,9.0,793,9.0
30/01/2017,9.18,9.27,9.1,9.1,634,9.1
31/01/2017,9.29,9.3,9.29,9.3,268,9.3
01/02/2017,9.2,9.2,9.08,9.2,1123,9.2
02/02/2017,9.2,9.2,9.0,9.0,1148,9.0
03/02/2017,8.92,9.2,8.92,9.19,2219,9.19
06/02/2017,9.19,9.19,9.19,9.19,257,9.19
07/02/2017,9.18,9.2,9.18,9.19,551,9.19
08/02/2017,9.19,9.19,9.19,9.19,200,9.19
09/02/2017,9.17,9.17,9.05,9.05,4050,9.05
10/02/2017,9.05,9.32,9.05,9.19,4134,9.19
13/02/2017,9.4,9.4,9.1,9.1,161,9.1
14/02/2017,8.94,9.1,8.93,9.1,619,9.1
15/02/2017,0.0,0.0,0.0,0.0,0,0.0
