Date Time,Open,High,Low,Close,Volume,Adj Close
11/05/2016,8.5,8.62,8.3,8.6,19674,8.6
12/05/2016,8.5,8.6,8.5,8.58,4042,8.58
13/05/2016,8.42,8.67,8.42,8.6,19442,8.6
16/05/2016,8.6,8.6,8.5,8.58,2266,8.58
17/05/2016,8.5,8.5,8.5,8.5,7666,8.5
18/05/2016,8.5,8.51,8.5,8.5,2514,8.5
19/05/2016,8.5,8.51,8.48,8.51,23196,8.51
20/05/2016,8.5,8.51,8.5,8.5,5705,8.5
23/05/2016,8.5,8.55,8.5,8.55,5098,8.55
24/05/2016,8.54,8.6,8.5,8.6,6628,8.6
25/05/2016,8.5,8.75,8.5,8.75,3312,8.75
26/05/2016,8.75,9.0,8.75,9.0,16730,9.0
27/05/2016,8.99,9.0,8.91,9.0,5253,9.0
30/05/2016,8.95,9.02,8.82,9.02,11733,9.02
31/05/2016,8.85,9.02,8.84,9.02,3256,9.02
01/06/2016,8.9,9.0,8.9,9.0,1075,9.0
02/06/2016,8.82,8.98,8.8,8.98,281,8.98
03/06/2016,8.9,9.12,8.79,9.12,9223,9.12
06/06/2016,0.0,0.0,0.0,0.0,0,0.0
07/06/2016,8.98,8.98,8.98,8.98,5,8.98
08/06/2016,8.72,8.72,8.72,8.72,71,8.72
09/06/2016,8.5,8.65,8.5,8.65,5539,8.65
10/06/2016,8.8,8.8,8.55,8.72,422,8.72
13/06/2016,8.8,8.8,8.71,8.8,3528,8.8
14/06/2016,8.8,8.8,8.72,8.8,3231,8.8
15/06/2016,8.8,9.0,8.8,8.9,6263,8.9
16/06/2016,8.72,8.73,8.72,8.73,468,8.73
17/06/2016,8.8,8.8,8.8,8.8,100,8.8
20/06/2016,8.74,8.82,8.74,8.82,319,8.82
21/06/2016,8.82,8.85,8.82,8.85,5721,8.85
22/06/2016,8.82,8.82,8.56,8.79,251,8.79
23/06/2016,8.56,8.81,8.56,8.57,294,8.57
24/06/2016,8.79,8.79,8.59,8.59,8063,8.59
27/06/2016,8.56,8.56,8.55,8.55,16670,8.55
28/06/2016,8.55,8.6,8.54,8.6,113655,8.6
29/06/2016,8.51,8.6,8.5,8.6,5351,8.6
30/06/2016,8.8,8.8,8.6,8.6,902,8.6
01/07/2016,8.6,8.6,8.6,8.6,1300,8.6
04/07/2016,8.4,8.4,8.4,8.4,71,8.4
08/07/2016,0.0,0.0,0.0,0.0,0,0.0
11/07/2016,0.0,0.0,0.0,0.0,0,0.0
12/07/2016,8.55,8.55,8.55,8.55,200,8.55
13/07/2016,8.3,8.3,8.3,8.3,872,8.3
14/07/2016,8.2,8.2,8.06,8.06,451,8.06
15/07/2016,8.05,8.05,8.0,8.0,235,8.0
