Date Time,Open,High,Low,Close,Volume,Adj Close
14/12/2016,42.4,42.45,41.8,42.1,843,42.1
15/12/2016,41.9,41.9,40.84,41.0,9915,41.0
16/12/2016,41.0,41.0,40.12,40.8,6618,40.8
19/12/2016,40.9,41.0,40.42,40.8,2346,40.8
20/12/2016,40.8,40.8,40.6,40.8,2809,40.8
21/12/2016,40.8,40.8,40.6,40.7,4022,40.7
22/12/2016,40.8,40.8,40.6,40.7,3116,40.7
23/12/2016,40.7,40.8,40.5,40.78,2363,40.78
26/12/2016,40.79,41.9,40.79,41.18,7140,41.18
27/12/2016,41.88,41.88,40.65,40.7,9338,40.7
28/12/2016,41.0,41.0,40.7,40.8,30164,40.8
29/12/2016,41.17,41.85,40.73,41.16,6704,41.16
30/12/2016,41.17,41.17,40.85,40.85,3027,40.85
02/01/2017,40.71,40.8,40.5,40.75,3511,40.75
03/01/2017,40.75,40.75,40.0,40.55,13603,40.55
04/01/2017,40.0,41.6,40.0,41.1,36852,41.1
05/01/2017,40.6,41.78,40.6,40.86,7264,40.86
06/01/2017,40.9,41.73,40.9,41.5,3208,41.5
09/01/2017,41.6,41.6,41.12,41.58,3028,41.58
10/01/2017,41.49,41.49,41.0,41.1,1483,41.1
11/01/2017,41.1,41.5,40.9,41.1,5472,41.1
12/01/2017,41.1,41.2,40.6,41.2,1984,41.2
13/01/2017,41.0,41.58,41.0,41.57,3427,41.57
16/01/2017,41.56,41.57,41.18,41.18,1858,41.18
17/01/2017,41.18,41.85,41.18,41.84,8853,41.84
18/01/2017,41.86,41.86,41.48,41.86,3892,41.86
19/01/2017,41.83,41.83,41.2,41.6,698,41.6
20/01/2017,41.2,41.5,41.0,41.0,5314,41.0
23/01/2017,41.0,41.0,40.65,40.65,4816,40.65
24/01/2017,40.55,40.89,40.5,40.6,2024,40.6
25/01/2017,40.32,40.59,39.72,40.0,3133,40.0
26/01/2017,39.99,40.0,39.72,39.85,3331,39.85
27/01/2017,39.85,39.98,39.68,39.8,1150,39.8
30/01/2017,39.95,39.95,39.0,39.3,3107,39.3
31/01/2017,39.25,39.25,38.13,38.13,13586,38.13
01/02/2017,38.76,38.76,38.13,38.75,9475,38.75
02/02/2017,38.51,39.8,38.51,39.79,613,39.79
03/02/2017,39.83,39.83,39.0,39.73,3104,39.73
