Date Time,Open,High,Low,Close,Volume,Adj Close
08/03/2016,13.84,13.84,13.6,13.8,1690,13.8
09/03/2016,13.8,13.9,13.79,13.9,4739,13.9
10/03/2016,13.9,13.9,13.84,13.9,593,13.9
11/03/2016,13.94,13.94,13.6,13.94,3426,13.94
14/03/2016,13.89,13.89,13.64,13.89,306,13.89
15/03/2016,13.6,14.0,13.6,13.63,1613,13.63
16/03/2016,13.89,13.89,13.63,13.89,750,13.89
17/03/2016,13.89,13.89,13.65,13.84,1578,13.84
18/03/2016,13.82,13.82,13.65,13.82,2620,13.82
21/03/2016,13.79,13.79,13.38,13.78,5954,13.78
22/03/2016,13.82,13.82,13.41,13.7,2000,13.7
23/03/2016,13.7,13.7,13.41,13.69,1074,13.69
24/03/2016,13.7,13.7,13.7,13.7,200,13.7
25/03/2016,13.82,13.82,13.65,13.65,715,13.65
28/03/2016,13.65,13.75,13.44,13.75,2141,13.75
29/03/2016,13.82,13.82,13.44,13.44,2002,13.44
30/03/2016,13.82,13.82,13.44,13.75,7329,13.75
31/03/2016,13.44,13.75,13.44,13.7,3451,13.7
01/04/2016,13.75,13.75,13.44,13.68,3518,13.68
04/04/2016,13.75,13.75,13.68,13.75,550,13.75
05/04/2016,13.75,13.86,13.4,13.4,120200,13.4
06/04/2016,13.4,13.74,13.4,13.4,920,13.4
07/04/2016,13.33,13.35,13.32,13.35,2807,13.35
08/04/2016,13.35,13.4,13.3,13.39,2110,13.39
11/04/2016,13.29,13.39,13.29,13.39,600,13.39
12/04/2016,13.34,13.4,13.33,13.4,2950,13.4
13/04/2016,13.4,13.41,13.4,13.4,2350,13.4
14/04/2016,13.7,13.7,13.29,13.69,2722,13.69
15/04/2016,13.69,13.8,13.5,13.8,2991,13.8
18/04/2016,0.0,0.0,0.0,0.0,0,0.0
19/04/2016,13.7,13.77,13.39,13.39,2120,13.39
20/04/2016,13.37,13.37,13.25,13.3,2432,13.3
21/04/2016,13.39,13.39,12.97,13.0,1959,13.0
22/04/2016,13.0,13.0,12.9,13.0,862,13.0
25/04/2016,12.89,13.0,12.88,13.0,2753,13.0
26/04/2016,13.0,13.0,12.8,12.9,4929,12.9
27/04/2016,12.85,12.85,12.81,12.85,1150,12.85
28/04/2016,12.9,12.9,12.7,12.7,2240,12.7
29/04/2016,12.7,12.7,12.7,12.7,2260,12.7
02/05/2016,12.7,12.7,12.7,12.7,1980,12.7
03/05/2016,12.7,12.7,12.6,12.6,2660,12.6
04/05/2016,12.6,12.97,12.6,12.97,236,12.97
05/05/2016,12.96,12.97,12.94,12.97,3809,12.97
06/05/2016,12.97,12.97,12.7,12.97,1133,12.97
09/05/2016,12.7,13.25,12.7,13.0,1804,13.0
10/05/2016,12.85,12.85,12.85,12.85,211,12.85
11/05/2016,12.9,12.9,12.85,12.85,3150,12.85
12/05/2016,12.85,12.85,12.5,12.5,11146,12.5
13/05/2016,12.52,12.52,12.3,12.3,6825,12.3
16/05/2016,12.3,12.47,12.3,12.35,2062,12.35
17/05/2016,12.35,12.35,12.13,12.13,3956,12.13
18/05/2016,12.13,12.13,11.94,11.94,6563,11.94
19/05/2016,11.9,11.9,11.42,11.42,8786,11.42
20/05/2016,11.45,11.46,11.41,11.42,11545,11.42
23/05/2016,11.75,11.75,11.4,11.7,1206,11.7
24/05/2016,11.7,11.7,11.35,11.36,4638,11.36
25/05/2016,11.68,11.68,11.4,11.68,720,11.68
26/05/2016,11.67,11.7,11.36,11.4,16594,11.4
27/05/2016,11.4,11.43,11.35,11.4,8461,11.4
30/05/2016,11.74,11.74,11.39,11.4,10086,11.4
31/05/2016,11.4,11.74,11.39,11.4,13460,11.4
01/06/2016,11.74,11.74,11.64,11.64,10295,11.64
02/06/2016,11.6,11.85,11.6,11.74,15111,11.74
03/06/2016,11.81,12.1,11.6,11.9,21812,11.9
06/06/2016,11.89,11.89,11.55,11.89,1369,11.89
07/06/2016,11.54,11.54,11.54,11.54,815,11.54
08/06/2016,11.53,11.53,11.4,11.5,3299,11.5
09/06/2016,11.5,11.5,11.41,11.5,379,11.5
10/06/2016,11.76,11.76,11.5,11.5,1010,11.5
